,Event ID,Recalling Firm,Substance Name,Product Description,Ingestion Route,Reason,Classification,Quantity,Voluntary/Mandated,Distribution,Initial Notification Method,Recall Begins,Recall End,Status,City,State,Postal Code,Country
60,89138,Aroma Release Technologies Inc,['na'],"Klean Touch Hand Sanitizer (Ethyl Alcohol 70%) Ingredients Ethanol and Methanol, in 55-gallon drums, Aroma Release Technology, Inc., 7026 Discovery Drive, Chattanooga, TN 37416",na,Marketed Without An Approved NDA/ANDA,Class I,37 55-gallon drums,Voluntary: Firm initiated,Distributed in the states of Texas and New York.,Letter,11/30/2021,3/15/2024,Terminated,Chattanooga,TN,37416-1692,United States
61,91427,"Fisher Scientific Co., LLC",['na'],"Hand Sanitizer, HSANI500ML, (Isopropyl Alcohol), 75% v/v, packaged in a) 500 mL bottle and b) 6 x 500 mL bottles per case, Thermo Fisher Scientific: Janssen Pharmaceuticalaan 3a, 2440 Geel - Belgium, 1 Reagent Lane, Fair Lawn, NJ 07410.",na,CGMP Deviations,Class II,"a) 1077 bottles, b) 52 cases",Voluntary: Firm initiated,Nationwide in the USA,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",1/17/2023,,Ongoing,Fair Lawn,NJ,07410-2802,United States
62,65707,"Aidapak Services, LLC",['na'],"VITAMIN B COMPLEX WITH C/FOLIC ACID, Tablet, Over The Counter, Distributed by: AidaPak Service, LLC, NDC 60258016001",na,Labeling,Class II,600 Tablets,Voluntary: Firm initiated,"Repacked drugs were distributed in Arizona, California, Oregon, and Washington.",Telephone,7/2/2013,2/7/2014,Terminated,Vancouver,WA,98684-3501,United States
63,83437,Herbal Doctor Remedies,['na'],"Prostatin Capsules, Distributed by Herbal Doctor Remedies Alhambra, CA 91801-7081 USA, 1(800) 600-0808",na,CGMP Deviations,Class II,,Voluntary: Firm initiated,Nationwide within the United States and Brazil and on the internet,,7/12/2019,6/13/2023,Terminated,Monterey Park,CA,91754-2114,United States
64,88862,"Vita Pharmacy, LLC dba Talon Compounding Pharmacy",['na'],"B COMPLEX INJ CMP-NO B12, NO LIDOCAINE  INJECTABLE, Rx only, Talon Compounding Pharmacy, 2950 Thousand Oaks Drive Ste 25, San Antonio, Texas 78247",na,Lack of Assurance of Sterility,Class II,1 vial,Voluntary: Firm initiated,"United States including Washington, D.C. and Puerto Rico",Telephone,10/12/2021,10/4/2023,Terminated,San Antonio,TX,78247-3347,United States
65,80601,King Bio Inc.,['na'],"Dr. King's SafeCare Rx UlcerPlex, 2 fl. oz. (59 mL), King Bio, Inc., 3 Westside Drive, Asheville, NC 28806 USA, UPC 357955175025, NDC 57955-0188-2",na,Microbial Contamination,Class I,24 bottles,Voluntary: Firm initiated,"U.S.A. Nationwide, Canada, and Australia.",Press Release,7/20/2018,1/19/2022,Terminated,Asheville,NC,28806-2846,United States
66,88862,"Vita Pharmacy, LLC dba Talon Compounding Pharmacy",['na'],"ALPROSTADIL 40MCG/ML INJ  40MCG/ML INJECTABLE, Rx only, Talon Compounding Pharmacy, 2950 Thousand Oaks Drive Ste 25, San Antonio, Texas 78247",na,Lack of Assurance of Sterility,Class II,4 vials,Voluntary: Firm initiated,"United States including Washington, D.C. and Puerto Rico",Telephone,10/12/2021,10/4/2023,Terminated,San Antonio,TX,78247-3347,United States
67,82392,Lupin Pharmaceuticals Inc.,['TESTOSTERONE'],"Testosterone Topical Solution, 30mg/1.5mL, 110mL bottles, Rx only, Manufactured for: Lupin Pharmaceuticals Inc. Baltimore, Maryland 21202 United States, Manufactured by: Lupin Limited Pithampur (M.P.) 454 775 INDIA, NDC 68180-943-11",TOPICAL,Defective Container,Class III,"3,200 bottles",Voluntary: Firm initiated,Recalled product was distributed to 7 major wholesale/drug chain distributors and 1 supermarket chain that may have further distribute the product throughout the United States.,Letter,3/13/2019,6/26/2020,Terminated,Baltimore,MD,21202-6174,United States
68,90653,"SterRx, LLC",['na'],"fentaNYL Citrate in 0.9% Sodium Chloride, 2.5 mg per 250 mL, (10 mcg per mL) IV bags, Rx Only, SterRx, 141 Idaho Avenue, Plattsburgh, NY  12903, NDC 70324-327-02.",na,Lack of Assurance of Sterility,Class II,360 bags,Voluntary: Firm initiated,Nationwide within the United States,Letter,7/25/2022,6/22/2023,Terminated,Plattsburgh,NY,12903-3987,United States
69,69519,"Oregon Compounding Centers, Inc. dba Creative Compounds",['na'],"HYDROXYPROGESTERONE CAPROATE (SESAME OIL), 250mg/mL, injectable, 5 mL glass vial, RX, Creative Compounds, Wilsonville, OR 97070",na,Lack of Assurance of Sterility,Class II,520 mL,Voluntary: Firm Initiated,"Oregon, Washington",Press Release,10/6/2014,6/30/2015,Terminated,Wilsonville,OR,97070-9625,United States
70,92898,"Central Admixture Pharmacy Services, Inc.",['na'],"EPINEPHrine added to dextrose 5%, 4mg/250ml (16 mcg/mL), IV Bag, Rx Only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Phoenix, AZ 85043, NDC: 72196-7018-1.",na,Lack of Assurance of Sterility,Class II,554 bags,Voluntary: Firm initiated,Nationwide in the USA,Letter,8/17/2023,,Ongoing,Phoenix,AZ,85043-3909,United States
71,74466,"Medaus, Inc.",['na'],"M.I.C 25/50/50 W/PRES. (BENZYL ETOH 2%)  METHIONINE 25MG;INOSITOL 50MG;CHOLINE CHL 50/MG/ML, In a) 5ML Vials and b) 10ML Vials, MEDAUS PHARMACY",na,Lack of Assurance of Sterility,Class II,500 mL in Vials,Voluntary: Firm initiated,"U.S. Nationwide, Japan, and New Zealand.",E-Mail,5/13/2016,6/16/2017,Terminated,Birmingham,AL,35242-9609,United States
72,61256,www.vitaminbestbuy.com,['na'],"Japan Weight Loss Blue Capsules, 9 g (300 mg), 30 count box, Green algae lipotropic (fat dissolving) agent, OTC, Distributed by Vitaminbestbuy.com, Brewerton, NY",na,Marketed Without An Approved NDA/ANDA,Class I,52 boxes,Voluntary: Firm initiated,Nationwide,E-Mail,2/23/2012,11/1/2018,Terminated,Brewerton,NY,13029,United States
73,88394,"BayCare Integrated Service Center, LLC /dba BayCare Central Pharmacy",['na'],"Succinylcholine Chloride 100 mg/5 mL (20 mg/mL), 5 mL Syringes, Rx only, For IV Use only, BayCare Central Pharmacy, 7802 E. Telecom Parkway, Temple Terrace, FL 33837",na,Lack of Assurance of Sterility,Class II,253 syringes,Voluntary: Firm initiated,FL,E-Mail,7/30/2021,10/22/2021,Terminated,Temple Terrace,FL,33637-0928,United States
74,77959,"Bella Pharmaceuticals, Inc.",['na'],"L-Glutamine 100mg, 30 mL vials, Rx only, Bella Pharma 3101 W. Devon Ave., Chicago, IL 60659, 1 (877) BELLA.",na,Lack of Assurance of Sterility,Class II,5 vials,Voluntary: Firm initiated,Nationwide within USA,Telephone,8/15/2017,4/23/2018,Terminated,Chicago,IL,60659-1407,United States
75,76644,A&H Focal Inc.,['na'],"Zhonghua Niubian tablets, 2000mg, 6-count bottle, labeling is in foreign language",na,Marketed Without An Approved NDA/ANDA,Class I,unknown,Voluntary: Firm initiated,"NY and NJ through six retail stores named ""Asian Food Markets""",Press Release,3/7/2017,6/14/2019,Terminated,Staten Island,NY,10305-4445,United States
76,64957,Axium Healthcare Pharmacy dba Balanced Solutions Compounding,['na'],"Trimix  Customs Injectable  Balanced Solutions, Compounding Pharmacy a division of Axium Healthcare Pharmacy, Inc., Lake Mary, FL 32746",na,Lack of Assurance of Sterility,Class II,61 vials (5 mL and 10 mL vials),Voluntary: Firm initiated,"CO, GA, MI, and Puerto Rico","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",4/17/2013,4/19/2017,Terminated,Lake Mary,FL,32746-7131,United States
77,77959,"Bella Pharmaceuticals, Inc.",['na'],"Methylcobalamin 10mg, (10mg/ml), 30 mL vials, Rx only, Bella Pharma 3101 W. Devon Ave., Chicago, IL 60659, 1 (877) BELLA.",na,Lack of Assurance of Sterility.,Class II,7 vials,Voluntary: Firm initiated,Nationwide within USA,Telephone,8/15/2017,4/23/2018,Terminated,Chicago,IL,60659-1407,United States
78,75289,Wells Pharmacy Network LLC,['na'],"Alprostadil 20 mcg/mL Injectable, a) 5 mL  and b) 10 mL vials, Compounded by Wells Pharmacy Network LLC, Ocala FL",na,Lack of Assurance of Sterility,Class II,"a) 24 vials, b) 91 vials",Voluntary: Firm initiated,Nationwide,Press Release,9/21/2016,7/2/2021,Terminated,Ocala,FL,34474-2853,United States
79,83702,"Pacifico National, Inc. dba AmEx Pharmacy",['na'],"Bevacizumab, 2.5 mg/0.1 mL, Norm-Ject Syringe Intravitreal Injection, Single use only, Rx only, Repackaged by AmEx Pharmacy 1515 Elizabeth St. Suite J Melbourne, FL 32901",na,Lack of Assurance of Sterility.,Class II,,Voluntary: Firm initiated,Continental U.S. and Puerto Rico,Press Release,8/30/2019,10/8/2020,Terminated,Melbourne,FL,32901-3000,United States
80,82278,Health Solutions Pharmacy Center Inc dba Professional Compounding Pharmacy,['na'],"PAPAVERINE-PHENTOLAMINE-PGE1 17.44-0.64MG-5.8MCG/ML* INJECTABLE, 5 ml, Professional Compounding Pharmacy, 996 NW Circle Blvd. #105 Corvallis, OR 97330 .",na,Lack of Processing Controls,Class II,"1 prescription, 5ml injection",Voluntary: Firm initiated,Dispensed in Oregon,Telephone,2/21/2019,7/23/2020,Terminated,Corvallis,OR,97330-1485,United States
81,83436,Aurobindo Pharma USA Inc.,['SIMVASTATIN'],"Simvastatin Tablets, USP 40 mg. Rx Only 1000 Count Bottles Manufactured by: Aurolife Pharma LLC Dayton NJ 08810  Manufactured for: Aurobindo Pharma USA, Inc. Dayton, NJ 08810  NDC 65862-053-99",ORAL,Labeling; Incorrect or Missing Lot and/or Exp Date; some bottles labeled with lot number 05318054B instead of 05318034B,Class III,"2,352/1000 count bottles",Voluntary: Firm initiated,Product was distributed nationwide by three major distributors who may have further distributed the product.,Letter,7/29/2019,10/28/2021,Terminated,East Windsor,NJ,08520-1401,United States
82,83136,"Infusion Options, Inc.",['na'],"Adcetris 96 MG/100 ML NS IVPB, Rx Only, Infusion Options, Inc. 5924 13the Ave, Brooklyn, NY 11219-4934, 718-283-7233",na,Lack of Assurance of Sterility,Class II,,Voluntary: Firm initiated,NY only,Letter,6/12/2019,,Ongoing,Brooklyn,NY,11219-4934,United States
83,65490,Novartis Consumer Health,['na'],"NeoCitran Extra Strength Cold & Flu (acetaminophen 650 mg, phenylephrine hydrochloride 10 mg, pheniramine maleate 20 mg) powder packets, Natural Source Lemon flavor, 10-count single dose pouches per carton, Novartis Consumer Health Canada, Inc., Mississauga , ON, UPC 0 58478 05103 1.    Also packaged under foreign labels:   Theraflu Extra Cold and Flu powder packets, Lemon flavor, 10-count packets per box, UPC 4 607045 191395 (Russia and Former Soviet Union product); Theraflu Nighttime Severe Cold powder packets, Natural Lemon flavor, 6-count packets per carton, Novartis Consumer Health, Inc., Parsippany, NJ 07054-0622, UPC 8 806536 013925 (Korea product);",na,Presence of Foreign Substance,Class II,,Voluntary: Firm initiated,"Nationwide, Mexico, Russia, Korea, Panama, China, and Canada.",Letter,6/18/2013,11/4/2014,Terminated,Lincoln,NE,68517-9626,United States
84,85341,Herbal Doctor Remedies,['na'],"Edema Off, Distributed by Herbal Doctor Remedies Alhambra, CA 91801-7081 USA, 1(800) 600-0808",na,CGMP Deviations,Class II,,Voluntary: Firm initiated,"Products are sold online within the United States and  internationally to the following countries: Australia, Canada, Israel, Italy, Japan, Norway, and United Kingdom",Other,3/24/2020,1/25/2024,Terminated,Monterey Park,CA,91754-2114,United States
85,92524,The Harvard Drug Group,['TRAMADOL HYDROCHLORIDE'],"Tramadol Hydrochloride Tablets, USP 50 mg, Unit Dose 100-Count Tablets Rx only, Manufactured by: Sun Pharmaceutical Industries Ltd. Survey No. 259/15, Dadra-396 191, (U.T. of D & NH), India. Distributed by: Sun Pharmaceutical Industries, Inc. Cranbury, NJ 08512, Distributed by: Major Pharmaceuticals Livonia, MI 48152 USA, NDC 0904-7179-61",ORAL,Packaging defect,Class II,3876 cartons,Voluntary: Firm initiated,Nationwide in the U.S.,Letter,6/16/2023,,Completed,La Vergne,TN,37086-3606,United States
86,91332,Pharmacy Innovations,['na'],"GLUTATHIONE L REDUCED 100MG/ML (2ML NEBVL) INHALATION; GLUTATHIONE L REDUCED 200MG/ML (1ML NEBVL) INHALATION; GLUTATHIONE L REDUCED 220MG/ML (30ML VIAL) INJECTABLE; GLUTATHIONE L REDUCED 500MG/ML (1ML VIAL) INJECTABLE; GLUTATHIONE L REDUCED 500MG/ML (2ML VIAL) INJECTABLE; GLUTATHIONE L REDUCED-PF- 200MG/ML (2ML VIAL) INJECTABLE, Rx Only, Pharmacy Innovations, 2936 W 17th St., Erie, PA.",na,Lack of Assurance of Sterility,Class II,,Voluntary: Firm initiated,Nationwide in the USA,Telephone,12/22/2022,,Ongoing,Erie,PA,16505-3929,United States
87,66380,Actavis Inc,"['DICLOFENAC SODIUM', 'MISOPROSTOL']","Diclofenac Sodium and Misoprostol Delayed-Release Tablets, 75mg/0.2mg, Rx only, Manufactured by Watson Laboratories, Inc., Corona, CA 92880, NDC 0591-0398-60 (60 count bottles)",ORAL,Failed Capsule/Tablet Specifications,Class II,"6,540 bottles",Voluntary: Firm initiated,Nationwide,Letter,3/22/2013,2/26/2015,Terminated,Parsippany,NJ,07054-1120,United States
88,80601,King Bio Inc.,['na'],"Dr. King's SafeCare Rx Lonely Mind & Body High Potency Homeopathic Formula for Professional Use Only, 2 fl. oz. (59 mL), King Bio, Inc., 3 Westside dr. Asheville, NC 28806 USA,  UPC 357955200024,  NDC 57955-2001-2",na,Microbial Contamination,Class I,53 bottles,Voluntary: Firm initiated,"U.S.A. Nationwide, Canada, and Australia.",Press Release,7/20/2018,1/19/2022,Terminated,Asheville,NC,28806-2846,United States
89,77780,Cantrell Drug Company,['na'],"Phenylephrine HCL in 0.9% Sodium Chloride 10 mL, 1 mg/10 mL (100 mcg/mL) Single-Dose Syringe, Rx Only, Cantrell Drug Company 7321 Cantrell Rd. Little Rock, AR 72207 877-666-5222, NDC 52533-171-12",na,Lack of Assurance of Sterility.,Class II,46078 syringes,Voluntary: Firm initiated,Nationwide within the US,Letter,7/14/2017,9/16/2020,Terminated,Little Rock,AR,72207-4144,United States
90,68003,Aaron Industries Inc,['na'],"Maximum Strength/Non-Drowsy Tussin DM Adult Maximum Strength, Cough Cold, Dextromethorphan HBr, USP, 10 mg (Cough Suppressant) , Guaifenesin, USP, 200 mg  (Expectorant), 4, 8 fl oz bottles , OTC only, labeled as A) CareOne 8 fl oz bottle, Distributed by American Sales Company, Lancaster, NY 14086, UPC 341520339677, B) Our Family 4 fl oz bottle, Distributed by Nash Finch Company, NFC Brands, MPLS, MN 55435, UPC 070253579523, C) Premier Value 4, 8 fl oz bottle, Distributed by Chain Drug Consortium, LLC., Boca Raton, FL 33431, 4 fl oz UPC 840986024719;  8 fl oz UPC 840986024726, NDC 68016-177-XX,  D) Rexall  4 fl oz bottle, Packaged for Dolencorp, LLC, Goodlettsville, TN 37072, UPC 715256714044, E) Safeway  4 fl oz, Distributed by Safeway INC, Pleasanton, CA 94566-0009, UPC 321130763581; F) Select Brand 4, 8 fl oz, Distributed by Select Brand Distributers, Pine Bluff, AR 71603, 4 fl oz UPC 015127024303; 8 fl oz UPC 015127024310.",na,"Presence of Precipitate; white substance confirmed as Guaifenesin, an active ingredient was observed in some bottles.",Class III,"108,792 bottles",Voluntary: Firm initiated,Nationwide,Telephone,4/11/2014,2/13/2015,Terminated,Lynwood,CA,90262-4022,United States
91,73662,Reliable Rexall-A Compounding Pharmacy,['na'],"All potassium bromide Products, Rx Only, Compounded by RELIABLE DRUG/RELIABLE COMPOUNDING PHARMACY, 801 Irving St., SAN FRANCISCO, CA 94122.",na,Lack of Processing Controls,Class II,,Voluntary: Firm initiated,"U.S. Including: CA, HI, NM",Press Release,3/25/2016,4/10/2017,Terminated,San Francisco,CA,94122-2310,United States
92,73925,"Pharmedium Services, LLC",['na'],"morphine Sulfate, 1 mg per mL (2 mg per 2 mL), in 0.9% Sodium Chloride, Preservative Free, 2 mL Total Volume in a syringe, For IV Use, Rx only, PharMEDium, Product code 2R3353.",na,Stability Data Does Not Support Expiry,Class II,545 syringes,Voluntary: Firm initiated,Nationwide,E-Mail,7/17/2015,6/23/2017,Terminated,Lake Forest,IL,60045-2506,United States
93,76890,"Qinhuangdao Zizhu Pharmaceutical, Co.",['na'],"Estriol Micronized, USP, Bulk, Rx only, For Prescription Compounding, Manufactured by Qinhuangdao Zizhu Pharmaceutical Co., Ltd, Qinhuangdao 066004, China 44132-007-06",na,CGMP Deviations; lack of quality assurance.,Class II,,Voluntary: Firm initiated,"Product distributed to NY, TX, SC, CO, MN and NJ",Letter,3/24/2017,7/3/2018,Terminated,Qinhuangdao,,,China
94,65707,"Aidapak Services, LLC",['na'],"COENZYME Q-10, Capsule 100 mg, Over The Counter, Distributed by: AidaPak Service, LLC, NDC 37205055065",na,Labeling,Class II,341 Capsules,Voluntary: Firm initiated,"Repacked drugs were distributed in Arizona, California, Oregon, and Washington.",Telephone,7/2/2013,2/7/2014,Terminated,Vancouver,WA,98684-3501,United States
95,91788,"Akorn, Inc.",['na'],"Levofloxacin Injection 500mg/20 mL (25 mg/mL), For Intravenous Infusion, packaged in a) 20mL vials and b) 30 mL vials, Rx Only, Manufactured by: Akorn, Inc., Lake Forest, IL 60045.  ALL NDCs",na,CGMP Deviations,Class II,,Voluntary: Firm initiated,Nationwide in the USA and Puerto Rico,Letter,4/26/2023,,Ongoing,Gurnee,IL,60031-5278,United States
96,62443,"Franck's Lab Inc., d.b.a. Franck's Compounding Lab",['na'],"TOBRAMYCIN 1.4% (14MG/ML) OPHTHALMIC	15 ML  	3 ML  	  	7 ML;  	  	  TOBRAMYCIN SOLUTION** 0.3% OPHTHALMIC	30 MLS  	  	5 MLS;  TOBRAMYCIN SULFATE** (25X2ML) 80MG/2ML INJECTABLE	100 ML  	150 ML  	50 MLS;  TOBRAMYCIN/AMPHOTERICIN-B/BUDESONIDE, STERILE 125MG/5MG/0.6MG/5ML NASO-NEB	70 ML  (9 DIFFERENT PRODUCTS)",na,Lack of Assurance of Sterility,Class II,13 units,Voluntary: Firm initiated,"Nationwide, Bahamas, Columbia, Dominican Republic, Grand Cayman, Guatemala, Poland, Santo Domingo, Venezuela, West Indies",Letter,5/21/2012,8/15/2014,Terminated,Ocala,FL,34474-5138,United States
97,63656,F. Hoffmann-LaRoche Ltd.,['na'],"Cymevene 500 mg Powder for Infusion, (ganciclovir), 50 mg/mL ganciclovir (reconstructed), Rx only, 10 mL vials, Roche Products Limited, Welwyn Garden City, AL7 1TW, United Kingdom",na,Lack of Assurance of Sterility; container closure issues with the bulk batch.,Class II,42010 vials,Voluntary: Firm initiated,"No product distributed in the USA.  Bulk product distributed to Switzerland, with further distribution in Europe, Scandinavia, Korea.","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",9/5/2012,8/29/2013,Terminated,Basel,,,Switzerland
98,64716,Pallimed Solutions,['na'],"HCG Chorionic Gonadotropin, compounded by Pallimed Solutions Pharmacy, Woburn, MA",na,Lack of Assurance of Sterility; FDA inspectional findings resulted in concerns associated with quality control procedures that impacted sterility assurance,Class II,261 vials,Voluntary: Firm initiated,Nationwide,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",3/25/2013,8/21/2013,Terminated,Woburn,MA,01801-6519,United States
99,91243,Atlantic Management Resources Ltd.,['na'],"ProSirona, A Homeopathic Formula, Calendula Oil packaged in 1/8 Fl. oz. (3.5 g) bottles, Dist. by: Endometriosis Assoc. Inc. (International), Mfg. by Claire Ellen Topicals, P.O. Box 901 Westborough, MA 01581, USA, NDC# 66233-712-01.",na,CGMP Deviations,Class II,72 bottles,Voluntary: Firm initiated,Nationwide and Australia,Telephone,12/12/2022,9/20/2023,Terminated,Westborough,MA,01581-3013,United States
100,64661,Clinical Specialties Compounding Pharmacy,['na'],"Test Cyp 50 mg-estradiol blend 22 mg, Clinical Specialties Compounding Pharmacy, 318 Baston Road, Augusta, GA 30907",na,Lack of Assurance of Sterility,Class II,13ml total,Voluntary: Firm initiated,"FL, GA and SC.",Telephone,3/20/2013,2/22/2017,Terminated,Augusta,GA,30907,United States
